Country,Name,State,fname
FR,Compiègne,60,France
FR,Compreignac,87,France
FR,Comps,33,France
FR,Comps,30,France
FR,Comps-sur-Artuby,83,France
FR,Conan,,France
FR,Concarneau,29,France
FR,Conches-en-Ouche,27,France
FR,Conchez-de-Béarn,64,France
FR,Conchil-Letemple,,France
FR,Concoeur-et-Corboin,21,France
FR,Concoret,56,France
FR,Concourson-sur-Layon,49,France
FR,Condal,71,France
FR,Condat-sur-Trincou,24,France
FR,Condat-Sur-Vézère,24,France
FR,Condat-sur-Vienne,87,France
FR,Condeau,61,France
FR,Condé-Folie,80,France
FR,Condé-sur-Huisne,,France
FR,Condesur-Iton,,France
FR,Conde-sur-l'Escaut,59,France
FR,Condé-sur-Marne,51,France
FR,Condé-sur-Noireau,14,France
FR,Condé-sur-Sarthe,61,France
FR,Condé-sur-Suippe,02,France
FR,Condé-sur-Vesgre,78,France
FR,Condé-sur-Vire,50,France
FR,Condette,62,France
FR,Condom,32,France
FR,Condren,02,France
FR,Condrieu,69,France
FR,Conflandey,70,France
FR,Conflans-en-Jarnisy,54,France
FR,Conflans-Sainte-Honorine,78,France
FR,Conflans-Sur-Lanterne,70,France
FR,Confolens,16,France
FR,Confort,01,France
FR,Congis,77,France
FR,Congrier,,France
FR,Congrier,53,France
FR,Congy,51,France
FR,Conilhac-Corbieres,11,France
FR,Conlie,72,France
FR,Conliege,39,France
FR,Connantre,51,France
FR,Conne-de-Labarde,24,France
FR,Connerré,72,France
FR,Conques,12,France
FR,Conques-sur-Orbiel,11,France
FR,Cons-la-Grandville,54,France
FR,Contamine-sur-Arve,74,France
FR,Contes,06,France
FR,Conthil,57,France
FR,Continvoir,37,France
FR,Contoire,80,France
FR,Contres,41,France
FR,Contrexéville,88,France
FR,Contrisson,55,France
FR,Conty,80,France
FR,Contz-les-Bains,57,France
FR,Coquainvilliers,14,France
FR,Coquelles,62,France
FR,Coray,29,France
FR,Corbas,69,France
FR,Corbehem,62,France
FR,Corbeil,51,France
FR,Corbeil-Essonnes,91,France
FR,Corbeilles,45,France
FR,Corbel,73,France
FR,Corbelin,38,France
FR,Corbenay,70,France
FR,Corbere,66,France
FR,Corberon,21,France
FR,Corbie,80,France
FR,Corbières,11,France
FR,Corbigny,58,France
FR,Corbonod,01,France
FR,Corcelles-en-Beaujolais,69,France
FR,Corcelles-Ferrières,25,France
FR,Corcelles-les-Arts,21,France
FR,Corcelles-les-Citeaux,21,France
FR,Corcelles-lès-Cîteaux,21,France
FR,Corcelles-les-Monts,21,France
FR,Corcieux,88,France
FR,Corconne,30,France
FR,Corcoue-sur-Logne,44,France
FR,Corcy,02,France
FR,Cordemais,,France
FR,Cordes-sur-Ciel,81,France
FR,Corgoloin,21,France
FR,Corlay,22,France
FR,Corlee,52,France
FR,Cormatin,71,France
FR,Cormeilles,27,France
FR,Cormeilles-en-Parisis,95,France
FR,Cormelles-le-Royal,14,France
FR,Cormenon,41,France
FR,Cormeray,41,France
FR,Cormery,37,France
FR,Cormicy,51,France
FR,Cormontreuil,51,France
FR,Cormoranche-sur-Saône,01,France
FR,Cormoyeux,51,France
FR,Cornas,07,France
FR,Cornassat,03,France
FR,Corne,49,France
FR,Corne,,France
FR,Cornebarrieu,,France
FR,Corneilhan,34,France
FR,Corneilla-del-Vercol,66,France
FR,Corneilla-la-Riviere,66,France
FR,Corneville-la-Fouquetiere,27,France
FR,Cornillé,35,France
FR,Cornillon,84,France
FR,Cornimont,88,France
FR,Corpe,85,France
FR,Corpeau,21,France
FR,Corps-Nuds,35,France
FR,Corquilleroy,45,France
FR,Corquoy,18,France
FR,Correns,83,France
FR,Correze,19,France
FR,Corronsac,31,France
FR,Corscia,2B,France
FR,Corseul,22,France
FR,Corte,2B,France
FR,Corveissiat,01,France
FR,Corvol-l'Orgueilleux,58,France
FR,Corze,49,France
FR,Cosnac,,France
FR,Cosne-Cours-sur-Loire,58,France
FR,Cosne-D'Allier,03,France
FR,Cossé-le-Vivien,53,France
FR,Cotignac,83,France
FR,Cottenchy,80,France
FR,Coubert,77,France
FR,Coubeyrac,33,France
FR,Coublanc,71,France
FR,Coublevie,38,France
FR,Coubon,43,France
FR,Couches,71,France
FR,Couchey,21,France
FR,Coucy-Le-Château-Auffrique,02,France
FR,Coucy-lès-Eppes,02,France
FR,Couddes,41,France
FR,Coudekerque,59,France
FR,Coudekerque-Branche,59,France
FR,Coudes,63,France
FR,Coudeville,50,France
FR,Coudoux,13,France
FR,Coudray-Rabut,14,France
FR,Coudun,60,France
FR,Couëron,44,France
FR,Couesmes,37,France
FR,Couffoulens,11,France
FR,Couffy,41,France
FR,Couffy,19,France
FR,Coufouleux,81,France
FR,Couhe,86,France
FR,Couilly-Pont-aux-Dames,77,France
FR,Couiza,11,France
FR,Couladere,31,France
FR,Coulaines,72,France
FR,Coulanges-la-Vineuse,89,France
FR,Coulanges-lès-Nevers,58,France
FR,Coulans-sur-Gee,72,France
FR,Couleuvre,03,France
FR,Coullons,45,France
FR,Coulmier-le-Sec,21,France
FR,Coulmiers,45,France
FR,Coulogne,62,France
FR,Coulombiers,86,France
FR,Coulombs,28,France
FR,Coulombs-en-Valois,77,France
FR,Coulommes-la-Montagne,51,France
FR,Coulommiers,77,France
FR,Coulommiers-La-Tour,41,France
FR,Coulonges-sur-l'Autize,79,France
FR,Coulonges-sur-Sarthe,61,France
FR,Coulounieix-Chamiers,24,France
FR,Couqueques,33,France
FR,Courbevoie,92,France
FR,Courbillac,16,France
FR,Courbouzon,,France
FR,Courbouzon,41,France
FR,Courbouzon,39,France
FR,Courcais,03,France
FR,Courçay,37,France
FR,Courceboeufs,,France
FR,Courcelles-Chaussy,57,France
FR,Courcelles-les-Lens,62,France
FR,Courcelles-sous-Moyencourt,80,France
FR,Courcelles-sur-Seine,27,France
FR,Courceroy,10,France
FR,Courchamps,02,France
FR,Courchelettes,59,France
FR,Courchevel,73,France
FR,Cour-Cheverny,41,France
FR,Courcouronnes,91,France
FR,Courcy,51,France
FR,Cour-et-Buis,38,France
FR,Courgains,72,France
FR,Courgenay,89,France
FR,Courgis,89,France
FR,Courlaoux,39,France
FR,Courlay,,France
FR,Courlon,21,France
FR,Courmas,51,France
FR,Courmelois,51,France
FR,Courmelons,51,France
FR,Courmemin,41,France
FR,Cournon,,France
FR,Cournon-d'Auvergne,63,France
FR,Cournonsec,34,France
FR,Cournonterral,34,France
FR,Courpière,63,France
FR,Courpignac,17,France
FR,Courrendlin,39,France
FR,Courrensan,32,France
FR,Courrieres,62,France
FR,Coursac,24,France
FR,Coursan,11,France
FR,Cours-La-Ville,69,France
FR,Courtaboeuf,91,France
FR,Courtenay,45,France
FR,Courteron,10,France
FR,Courteuil,60,France
FR,Courthézon,84,France
FR,Courtisols,51,France
FR,Courtois-Sur-Yonne,89,France
FR,Courtry,77,France
FR,Courville,51,France
FR,Courville-sur-Eure,28,France
FR,Courzieu,69,France
FR,Cousance,39,France
FR,Cousances-aux-Forges,55,France
FR,Cousolre,59,France
FR,Coussac-Bonneval,87,France
FR,Coussay-les-Bois,86,France
FR,Coussey,88,France
FR,Coussol/Fos-sur-Mer,13,France
FR,Coustellet,84,France
FR,Coutances,50,France
FR,Couterne,61,France
FR,Couteuges,43,France
FR,Coutras,33,France
FR,Coutures,49,France
FR,Couvains,50,France
FR,Couvrelles,02,France
FR,Coux,07,France
FR,Couze-et-Saint-Front,24,France
FR,Couzon-au-Mont-d'Or,69,France
FR,Coye-la-Forêt,60,France
FR,Coyolles,02,France
FR,Cozes,17,France
FR,Crach,56,France
FR,Crain,,France
FR,Craintilleux,,France
FR,Cramaille,02,France
FR,Cramans,39,France
FR,Cramant,51,France
FR,Cramoisy,60,France
FR,Crancey,10,France
FR,Crançot,39,France
FR,Cran-Gévrier,74,France
FR,Crans,01,France
FR,Cransac,12,France
FR,Cranves-Sales,74,France
FR,Craon,53,France
FR,Craponne,69,France
FR,Craponne-sur-Arzon,43,France
FR,Cravanche,90,France
FR,Cravant,89,France
FR,Cravant-les-Côteaux,37,France
FR,Craywick,59,France
FR,Cré,72,France
FR,Creac'h-Point,29,France
FR,Creances,50,France
FR,Créancey,21,France
FR,Crêches-sur-Saône,71,France
FR,Crécy-Couvé,28,France
FR,Crécy-en-Ponthieu,80,France
FR,Crécy-la-Chapelle,77,France
FR,Crécy-sur-Serre,02,France
FR,Crégy-lès-Meaux,77,France
FR,Crehange,57,France
FR,Créhange,57,France
FR,Créhen,22,France
FR,Creil,60,France
FR,Creissan,34,France
FR,Crémieu,38,France
FR,Creney,10,France
FR,Creon,33,France
FR,Crepol,26,France
FR,Crépy-en-Laonnois,02,France
FR,Crépy-en-Valois,60,France
FR,Créquy,62,France
FR,Crespian,84,France
FR,Crespieres,78,France
FR,Crespin,59,France
FR,Cressensac,46,France
FR,Cressin-Rochefort,01,France
FR,Crest,26,France
FR,Crestet,84,France
FR,Créteil,94,France
FR,Creully,14,France
FR,Creutzwald,57,France
FR,Creuzier-le-Neuf,03,France
FR,Creuzier-le-Vieux,03,France
FR,Crevant,36,France
FR,Crevant-Laveine,63,France
FR,Crèvecoeur-en-Brie,77,France
FR,Crèvecoeur-le-Grand,60,France
FR,Crèvecoeur-sur-l'Escaut,59,France
FR,Crévin,35,France
FR,Creys-et-Pusignieu,38,France
FR,Creys-Mépieu,38,France
FR,Creysse,24,France
FR,Crezancy,02,France
FR,Crezancy-en-Sancerre,18,France
FR,Crillon,60,France
FR,Crillon-le-Brave,84,France
FR,Crimolois,21,France
FR,Criquebeuf-sur-Seine,27,France
FR,Criquetot,,France
FR,Criquetot-sur-Longueville,76,France
FR,Crisolles,60,France
FR,Crissay-sur-Mans,37,France
FR,Crissé,72,France
FR,Crissey,71,France
FR,Criteuil-la-Magdeleine,16,France
FR,Critot,76,France
FR,Croignon,33,France
FR,Croismare,54,France
FR,Croissy-Beaubourg,77,France
FR,Croissy-sur-Seine,78,France
FR,Croix,90,France
FR,Croix,59,France
FR,Croix-Chapeau,17,France
FR,Croixrault,,France
FR,Crolles,38,France
FR,Cronenbourg/Strasbourg,67,France
FR,Cros-de-Géorand,07,France
FR,Crosne/Paris,91,France
FR,Crossac,44,France
FR,Crosses,18,France
FR,Crosville-sur-Scie,76,France
FR,Crotelles,37,France
FR,Crottet,01,France
FR,Crouseilles,64,France
FR,Crouttes,61,France
FR,Crouttes-sur-Marne,02,France
FR,Crouy,02,France
FR,Crouy-sur-Ourcq,77,France
FR,Crouzilles,37,France
FR,Crozon,29,France
FR,Cruas,07,France
FR,Cruejouls,12,France
FR,Cruet,73,France
FR,Crugey,21,France
FR,Cruguel,56,France
FR,Crulai,61,France
FR,Cruscades,11,France
FR,Cruseilles,74,France
FR,Cruviers-Lascours,,France
FR,Cruzille,71,France
FR,Cruzilles-lès-Mépillat,02,France
FR,Cruzy,34,France
FR,Cry,89,France
FR,Cublize,69,France
FR,Cubnezais,33,France
FR,Cubry-les-Soing,70,France
FR,Cubzac-les-Ponts,33,France
FR,Cuchery,51,France
FR,Cucugnan,11,France
FR,Cucuron,84,France
FR,Cudos,33,France
FR,Cuers,83,France
FR,Cuffies,02,France
FR,Cugand,85,France
FR,Cuges-les-Pins,13,France
FR,Cugnaux,31,France
FR,Cuincy,59,France
FR,Cuiry-lès-Chaudardes,02,France
FR,Cuis,51,France
FR,Cuiseaux,71,France
FR,Cuise-la-Motte,60,France
FR,Cuisery,71,France
FR,Cuisy,55,France
FR,Culan,18,France
FR,Culles-les-Roches,71,France
FR,Culoz,01,France
FR,Cumieres,51,France
FR,Cunac,81,France
FR,Cuneges,24,France
FR,Cuon,49,France
FR,Cuqueron,64,France
FR,Curbigny,71,France
FR,Curchy,80,France
FR,Curcy-sur-Orne,14,France
FR,Curis-au-Mont-d'Or,69,France
FR,Curnier,26,France
FR,Curtil-Vergy,21,France
FR,Cussac-Fort-Médoc,33,France
FR,Cusset,03,France
FR,Custines,54,France
FR,Cuts,60,France
FR,Cuverville,14,France
FR,Cuvilly,60,France
FR,Cuxac-Cabardès,11,France
FR,Cuxac-d'Aude,11,France
FR,Cuy,89,France
FR,Cuy-Saint-Fiacre,76,France
FR,Cuzac,46,France
FR,Cuzorn,47,France
FR,Cysoing,59,France
FR,Dabisse,04,France
FR,Dachstein,67,France
FR,Dadonville,45,France
FR,Daglan,24,France
FR,Dagneux,01,France
FR,Dahlenheim,67,France
FR,Daignac,33,France
FR,Dainville,62,France
FR,Daix,21,France
FR,Dalhunden,67,France
FR,Dallon,02,France
FR,Damazan,47,France
FR,Dambach,67,France
FR,Dambach-la-Ville,67,France
FR,Damblain,88,France
FR,Damery,51,France
FR,Damiatte,81,France
FR,Damigni,61,France
FR,Dammarie,28,France
FR,Dammarie-en-Puisaye,45,France
FR,Dammarie-les-Lys,77,France
FR,Dammarie-sur-Saulx,55,France
FR,Dammartin-en-Goële,77,France
FR,Dammartin-sur-Meuse,52,France
FR,Damparis,39,France
FR,Dampierre,,France
FR,Dampierre-en-Burly,45,France
FR,Dampierre-en-Montagne,21,France
FR,Dampierre-et-Flee,21,France
FR,Dampierre-les-Bois,25,France
FR,Dampierre-sur-Loire,49,France
FR,Dampierre-Sur-Salon,70,France
FR,Dampniat,19,France
FR,Damville,27,France
FR,Damvillers,55,France
FR,Dange-Saint-Romain,86,France
FR,Danjoutin,90,France
FR,Dannemarie,68,France
FR,Dannemarie,,France
FR,Dannemarie-sur-Crête,25,France
FR,Dannes,62,France
FR,Daon,53,France
FR,Daours,80,France
FR,Dardenac,33,France
FR,Dardilly,69,France
FR,Dareize,69,France
FR,Darnetal,76,France
FR,Darney,88,France
FR,Darois,21,France
FR,Darvault,77,France
FR,Darvoy,45,France
FR,Dasle,25,France
FR,Daumeray,49,France
FR,Davaye,71,France
FR,Davézieux,07,France
FR,Davignac,19,France
FR,Dax,40,France
FR,Deauville,14,France
FR,Decazeville,12,France
FR,Dechy,59,France
FR,Décines-Charpieu,69,France
FR,Decize,58,France
FR,Delettes,62,France
FR,Délivrance/Lille,59,France
FR,Delle,90,France
FR,Demangevelle,70,France
FR,Demigny,71,France
FR,Démouville,14,France
FR,Denain,59,France
FR,Deneee,49,France
FR,Dénestanville,76,France
FR,Deneze-sous-Doue,49,France
FR,Denguin,64,France
FR,Denice,69,France
FR,Déols,36,France
FR,Dercé,86,France
FR,Dernacueillette,11,France
FR,Derval,44,France
FR,Descartes,37,France
FR,Désertines,03,France
FR,Desvres,62,France
FR,Dettwiller,67,France
FR,Deuil-la-Barre,95,France
FR,Deûlémont,59,France
FR,Devecey,25,France
FR,Deville,08,France
FR,Déville-lès-Rouen,76,France
FR,Deyme,31,France
FR,Deyvillers,88,France
FR,Dezize-les-Maranges,71,France
FR,D'Huison-Longueville,91,France
FR,Dhuisy,77,France
FR,Dhuizon,41,France
FR,Diarville,54,France
FR,Didenheim,68,France
FR,Die,26,France
FR,Diebling,57,France
FR,Dieffenbach-au-Val,67,France
FR,Diélette,50,France
FR,Diémoz,38,France
FR,Dienville,10,France
FR,Dieppe,76,France
FR,Dieppedalle,76,France
FR,Dierre,37,France
FR,Dierrey-Saint-Julien,10,France
FR,Dietwiller,68,France
FR,Dieulefit,26,France
FR,Dieulivol,33,France
FR,Dieulouard,54,France
FR,Dieupentale,82,France
FR,Dieuze,57,France
FR,Dignac,16,France
FR,Digne,04,France
FR,Digny,28,France
FR,Digoin,71,France
FR,Dijon,21,France
FR,Dinan,22,France
FR,Dinard,35,France
FR,Dingé,35,France
FR,Dinozé,88,France
FR,Dinsheim,67,France
FR,Dions,30,France
FR,Dions,84,France
FR,Diors,36,France
FR,Diou,,France
FR,Dirinon,29,France
FR,Dirol,,France
FR,Dissais,85,France
FR,Dissay,86,France
FR,Dissay-sous-Courcillon,72,France
FR,Dissé-sous-le-Lude,72,France
FR,Distré,49,France
FR,Distroff,57,France
FR,Diusse,64,France
FR,Dives-sur-Mer,14,France
FR,Divonne-les-Bains,01,France
FR,Dixmont,89,France
FR,Dizy,51,France
FR,Docelles,88,France
FR,Dogneville,88,France
FR,Doingt,80,France
FR,Dol,23,France
FR,Dol-de-Bretagne,35,France
FR,Dole,39,France
FR,Dollot,89,France
FR,Dolomieu,38,France
FR,Dolving,57,France
FR,Domagné,35,France
FR,Domancy,74,France
FR,Domarin,38,France
FR,Domazan,30,France
FR,Domazan,47,France
FR,Dombasle-en-Argonne,55,France
FR,Dombasle-sur-Meurthe,54,France
FR,Domblans,39,France
FR,Domène,38,France
FR,Domerat,03,France
FR,Domessin,73,France
FR,Domèvre-sur-Avière,88,France
FR,Domèvre-sur-Durbion,88,France
FR,Domèvre-sur-Vezouze,54,France
FR,Domeyrot,23,France
FR,Domfront,61,France
FR,Domjean,50,France
FR,Dom-le-Mesnil,08,France
FR,Domloup,35,France
FR,Dommartin,80,France
FR,Dommartin,69,France
FR,Dommartin-les-Remiremont,88,France
FR,Dommartin-lès-Toul,54,France
FR,Dommary-Baroncourt,55,France
FR,Domme,24,France
FR,Domnon-lès-Dieuze,57,France
FR,Domont,95,France
FR,Dompaire,88,France
FR,Dompierre-Becquincourt,80,France
FR,Dompierre-les-Ormes,71,France
FR,Dompierre-les-Tilleuls,25,France
FR,Dompierre-sur-Besbre,03,France
FR,Dompierre-sur-Charente,17,France
FR,Dompierre-sur-Helpe,59,France
FR,Dompierre-sur-Mer,17,France
FR,Dompierre-sur-Mont,39,France
FR,Dompierre-sur-Yon,85,France
FR,Donchery,08,France
FR,Doncourt-lès-Conflans,54,France
FR,Donges,44,France
FR,Donjeux,52,France
FR,Donjeux,57,France
FR,Donnemarie-Dontilly,77,France
FR,Donnery,45,France
FR,Donzac,33,France
FR,Donzac,82,France
FR,Donzenac,19,France
FR,Donzere,26,France
FR,Donzy,58,France
FR,Donzy-le-Pertuis,71,France
FR,Dorat,63,France
FR,Dorceau,61,France
FR,Dordives,45,France
FR,Dorlisheim,67,France
FR,Dormans,51,France
FR,Dornecy,58,France
FR,Dortan,01,France
FR,Dossenheim-sur-Zinsel,67,France
FR,Douai,59,France
FR,Douarnenez,29,France
FR,Doubs,25,France
FR,Douchy,45,France
FR,Doucy-en-Bauges,73,France
FR,Doudeville,76,France
FR,Doué-la-Fontaine,49,France
FR,Douelle,46,France
FR,Doulaincourt-Saucourt,52,France
FR,Doulcon,55,France
FR,Doulevant-le-Château,52,France
FR,Doulezon,33,France
FR,Doullens,80,France
FR,Dourdan,91,France
FR,Dourges,62,France
FR,Doussard,74,France
FR,Douvaine,74,France
FR,Douville,24,France
FR,Douville-en-Auge,14,France
FR,Douvres,01,France
FR,Douvres-la-Délivrande,14,France
FR,Douvrin,62,France
FR,Douzens,11,France
FR,Douzillac,24,France
FR,Douzy,08,France
FR,Drache,,France
FR,Dracy-le-Fort,71,France
FR,Dracy-Saint-Loup,71,France
FR,Draguignan,83,France
FR,Drain,49,France
FR,Drambon,21,France
FR,Drancy,93,France
FR,Drap,06,France
FR,Draveil,91,France
FR,Drefféac,44,France
FR,Dreuilhe,09,France
FR,Dreuil-lès-Amiens,80,France
FR,Dreux,28,France
FR,Drocourt,62,France
FR,Droue-sur-Drouette,28,France
FR,Drouges,35,France
FR,Droupt-Saint-Basle,10,France
FR,Druelle,12,France
FR,Drulingen,67,France
FR,Drumettaz-Clarafond,73,France
FR,Drusenheim,67,France
FR,Dry,45,France
FR,Duault,22,France
FR,Ducey,50,France
FR,Duclair,76,France
FR,Duerne,69,France
FR,Dugny,93,France
FR,Dugny-sur-Meuse,55,France
FR,Duisans,62,France
FR,Dun,09,France
FR,Dunières,43,France
FR,Dunkerque,59,France
FR,Dunkirk,59,France
FR,Dun-le-Palestel,23,France
FR,Dun-les-Places,58,France
FR,Dun-sur-Auron,18,France
FR,Duntzenheim,67,France
FR,Duppigheim,67,France
FR,Duras,47,France
FR,Duravel,46,France
FR,Durban-Corbieres,,France
FR,Durfort-et-Saint-Martin-de-Sossenac,30,France
FR,Durmenach,68,France
FR,Durrenbach,67,France
FR,Durtal,49,France
FR,Durtol,63,France
FR,Dury,80,France
FR,Dussac,24,France
FR,Duttlenheim,67,France
FR,Duvy,60,France
FR,Eaubonne,95,France
FR,Eauze,32,France
FR,Ébaty,21,France
FR,Ebblinghem,59,France
FR,Ébouleau,02,France
FR,Écauville,27,France
FR,Écharcon,91,France
FR,Echassieres,03,France
FR,Échauffour,61,France
FR,Echebrune,17,France
FR,Échemiré,49,France
FR,Échenevex,01,France
FR,Échenon,21,France
FR,Échenoz-la-Méline,70,France
FR,Échevis,26,France
FR,Echevronne,21,France
FR,Échigey,21,France
FR,Échirolles,38,France
FR,Eckbolsheim,67,France
FR,Éclaron-Braucourt-Sainte-Livière,52,France
FR,Ecleux,39,France
FR,Éclimeux,62,France
FR,Eclose,38,France
FR,Ecole-Valentin,25,France
FR,Écommoy,72,France
FR,Ecos,27,France
FR,Écouché,61,France
FR,Écouen,95,France
FR,Ecouflant,49,France
FR,Ecquevilly,78,France
FR,Ecueil,51,France
FR,Écuelles,77,France
FR,Ecuisses,71,France
FR,Écully,69,France
FR,Ecury-Le-Repos,51,France
FR,Écury-sur-Coole,51,France
FR,Ecutigny,21,France
FR,Édern,29,France
FR,Édon,16,France
FR,Eecke,59,France
FR,Egleny,89,France
FR,Égletons,19,France
FR,Egliseneuve-D'Entraigues,63,France
FR,Égly,91,France
FR,Egry,45,France
FR,Éguelshardt,57,France
FR,Éguilles,13,France
FR,Éguilly,21,France
FR,Eguisheim,68,France
FR,Éguzon-Chantôme,36,France
FR,Eichhoffen,67,France
FR,Einvaux,54,France
FR,Einville-au-Jard,54,France
FR,Élancourt,78,France
FR,Elbeuf,76,France
FR,Éleu-dit-Leauwette,,France
FR,Elliant,29,France
FR,Elne,66,France
FR,Éloyes,88,France
FR,Elsenheim,13,France
FR,Elven,56,France
FR,Emberménil,54,France
FR,Embres-et-Castelmaure,11,France
FR,Embrun,05,France
FR,Émerainville,77,France
FR,Emeringes,69,France
FR,Emmerin,59,France
FR,Engente,10,France
FR,Enghien-les-Bains,95,France
FR,Ennery,95,France
FR,Ennery,57,France
FR,Ennetières-en-Weppes,59,France
FR,Ennevelin,59,France
FR,Ennezat,63,France
FR,Ensisheim,68,France
FR,Ensuès-la-Redonne,13,France
FR,Entraigues,63,France
FR,Entraigues-sur-Sorgue,84,France
FR,Entrammes,53,France
FR,Entrange,57,France
FR,Entraygues-sur-Truyère,12,France
FR,Entrechaux,84,France
FR,Entre-deux-Guiers,38,France
FR,Entressen,13,France
FR,Entzheim,67,France
FR,Envermeu,76,France
FR,Épagne-Épagnette,80,France
FR,Epagny,,France
FR,Épagny,74,France
FR,Epalinges,,France
FR,Epaux-Bezu,02,France
FR,Épéhy,80,France
FR,Épénancourt,80,France
FR,Épercieux-Saint-Paul,42,France
FR,Epernay,51,France
FR,Épernon,28,France
FR,Épervans,71,France
FR,Epfig,67,France
FR,Épiais-lès-Louvres,95,France
FR,Epierre,73,France
FR,Épinal,88,France
FR,Épinay-sous-Sénart,91,France
FR,Épinay-sur-Orge,91,France
FR,Épinay-sur-Seine,93,France
FR,Epineuil,89,France
FR,Epineuil-Le-Fleuriel,18,France
FR,Epinouze,26,France
FR,Époisses,21,France
FR,Épône,78,France
FR,Épouville,76,France
FR,Époye,51,France
FR,Eppeville,80,France
FR,Épreville,76,France
FR,Épreville-en-Roumois,27,France
FR,Équeurdreville,50,France
FR,Équilly,50,France
FR,Éragny,95,France
FR,Éraville,16,France
FR,Erbray,44,France
FR,Ercé,09,France
FR,Ercheu,80,France
FR,Ercourt,80,France
FR,Ercuis,60,France
FR,Ergersheim,67,France
FR,Ergué-Gabéric,29,France
FR,Ermenonville,60,France
FR,Ermont,95,France
FR,Ernée,53,France
FR,Ernes,14,France
FR,Ernolsheim-Bruche,67,France
FR,Erome,26,France
FR,Erquinghem-le-Sec,59,France
FR,Erquinghem-Lys,59,France
FR,Erquy,22,France
FR,Erstein,67,France
FR,Esbly,77,France
FR,Escalquens,31,France
FR,Escardes,51,France
FR,Escaudain,59,France
FR,Escaudoeuvres,59,France
FR,Escautpont,59,France
FR,Eschau,67,France
FR,Eschbach,67,France
FR,Esches,60,France
FR,Esclavelles,76,France
FR,Escles,88,France
FR,Escource,40,France
FR,Escoussans,33,France
FR,Escrennes,45,France
FR,Escueillens,11,France
FR,Esmery-Hallon,80,France
FR,Esnandes,17,France
FR,Espalion,12,France
FR,Espaly-Saint-Marcel,43,France
FR,Esparron,83,France
FR,Esparsac,82,France
FR,Espelette,64,France
FR,Esperaza,11,France
FR,Espiens,47,France
FR,Espiet,33,France
FR,Espinouse,04,France
FR,Espira-de-l'Agly,66,France
FR,Esquéhéries,02,France
FR,Esquelbecq,59,France
FR,Esquennoy,60,France
FR,Esquièze-Sère,65,France
FR,Essarois,21,France
